ANO;MÊS;KEY;UF_ORIGEM;PRODUTO;LOCALIZAÇÃO;PRODUÇÃO;REGIÃO NORDESTE;REGIÃO NORTE;REGIÃO SUDESTE;REGIÃO SUL
2000;5;2000-5;AL;PETRÓLEO;TERRA;26154;1.0;0.0;0.0;0.0
2000;6;2000-6;AL;PETRÓLEO;TERRA;28353;1.0;0.0;0.0;0.0
2000;7;2000-7;AL;PETRÓLEO;TERRA;28707;1.0;0.0;0.0;0.0
2000;8;2000-8;AL;PETRÓLEO;TERRA;29195;1.0;0.0;0.0;0.0
2000;9;2000-9;AL;PETRÓLEO;TERRA;26489;1.0;0.0;0.0;0.0
2000;10;2000-10;AL;PETRÓLEO;TERRA;27358;1.0;0.0;0.0;0.0
2000;11;2000-11;AL;PETRÓLEO;TERRA;26538;1.0;0.0;0.0;0.0
2000;12;2000-12;AL;PETRÓLEO;TERRA;28036;1.0;0.0;0.0;0.0
2000;1;2000-1;CE;PETRÓLEO;TERRA;11007;1.0;0.0;0.0;0.0
2000;2;2000-2;CE;PETRÓLEO;TERRA;10151;1.0;0.0;0.0;0.0
2000;3;2000-3;CE;PETRÓLEO;TERRA;10010;1.0;0.0;0.0;0.0
2000;4;2000-4;CE;PETRÓLEO;TERRA;10558;1.0;0.0;0.0;0.0
2000;5;2000-5;CE;PETRÓLEO;TERRA;11700;1.0;0.0;0.0;0.0
2000;6;2000-6;CE;PETRÓLEO;TERRA;11552;1.0;0.0;0.0;0.0
2000;7;2000-7;CE;PETRÓLEO;TERRA;12953;1.0;0.0;0.0;0.0
2000;8;2000-8;CE;PETRÓLEO;TERRA;12100;1.0;0.0;0.0;0.0
2000;9;2000-9;CE;PETRÓLEO;TERRA;10973;1.0;0.0;0.0;0.0
2000;10;2000-10;CE;PETRÓLEO;TERRA;11438;1.0;0.0;0.0;0.0
2000;11;2000-11;CE;PETRÓLEO;TERRA;10604;1.0;0.0;0.0;0.0
2000;12;2000-12;CE;PETRÓLEO;TERRA;11903;1.0;0.0;0.0;0.0
2000;1;2000-1;AM;PETRÓLEO;TERRA;216278;0.0;1.0;0.0;0.0
2000;2;2000-2;AM;PETRÓLEO;TERRA;200210;0.0;1.0;0.0;0.0
2000;3;2000-3;AM;PETRÓLEO;TERRA;217936;0.0;1.0;0.0;0.0
2000;4;2000-4;AM;PETRÓLEO;TERRA;212014;0.0;1.0;0.0;0.0
2000;5;2000-5;AM;PETRÓLEO;TERRA;214327;0.0;1.0;0.0;0.0
2000;6;2000-6;AM;PETRÓLEO;TERRA;214066;0.0;1.0;0.0;0.0
2000;7;2000-7;AM;PETRÓLEO;TERRA;220557;0.0;1.0;0.0;0.0
2000;8;2000-8;AM;PETRÓLEO;TERRA;198024;0.0;1.0;0.0;0.0
2000;9;2000-9;AM;PETRÓLEO;TERRA;185941;0.0;1.0;0.0;0.0
2000;10;2000-10;AM;PETRÓLEO;TERRA;214253;0.0;1.0;0.0;0.0
2000;11;2000-11;AM;PETRÓLEO;TERRA;207070;0.0;1.0;0.0;0.0
2000;12;2000-12;AM;PETRÓLEO;TERRA;206952;0.0;1.0;0.0;0.0
2000;1;2000-1;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;2;2000-2;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;3;2000-3;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;4;2000-4;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;5;2000-5;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;6;2000-6;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;7;2000-7;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;8;2000-8;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;9;2000-9;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;10;2000-10;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;11;2000-11;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;12;2000-12;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2000;1;2000-1;SE;PETRÓLEO;TERRA;118782;1.0;0.0;0.0;0.0
2000;2;2000-2;SE;PETRÓLEO;TERRA;112772;1.0;0.0;0.0;0.0
2000;3;2000-3;SE;PETRÓLEO;TERRA;120995;1.0;0.0;0.0;0.0
2000;4;2000-4;SE;PETRÓLEO;TERRA;116268;1.0;0.0;0.0;0.0
2000;5;2000-5;SE;PETRÓLEO;TERRA;121387;1.0;0.0;0.0;0.0
2000;6;2000-6;SE;PETRÓLEO;TERRA;116405;1.0;0.0;0.0;0.0
2000;7;2000-7;SE;PETRÓLEO;TERRA;118485;1.0;0.0;0.0;0.0
2000;8;2000-8;SE;PETRÓLEO;TERRA;118793;1.0;0.0;0.0;0.0
2000;9;2000-9;SE;PETRÓLEO;TERRA;115260;1.0;0.0;0.0;0.0
2000;10;2000-10;SE;PETRÓLEO;TERRA;119539;1.0;0.0;0.0;0.0
2000;11;2000-11;SE;PETRÓLEO;TERRA;116025;1.0;0.0;0.0;0.0
2000;12;2000-12;SE;PETRÓLEO;TERRA;120835;1.0;0.0;0.0;0.0
2000;1;2000-1;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;2;2000-2;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;3;2000-3;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;4;2000-4;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;5;2000-5;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;6;2000-6;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;7;2000-7;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;8;2000-8;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;9;2000-9;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;10;2000-10;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;11;2000-11;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;12;2000-12;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;1;2000-1;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;2;2000-2;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;3;2000-3;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;4;2000-4;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;5;2000-5;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;6;2000-6;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;7;2000-7;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;8;2000-8;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;9;2000-9;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;10;2000-10;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;11;2000-11;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;12;2000-12;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2000;1;2000-1;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;2;2000-2;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;3;2000-3;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;4;2000-4;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;5;2000-5;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;6;2000-6;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;7;2000-7;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;8;2000-8;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;9;2000-9;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;10;2000-10;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;11;2000-11;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;12;2000-12;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2000;1;2000-1;BA;PETRÓLEO;TERRA;227358;1.0;0.0;0.0;0.0
2000;2;2000-2;BA;PETRÓLEO;TERRA;210719;1.0;0.0;0.0;0.0
2000;3;2000-3;BA;PETRÓLEO;TERRA;225950;1.0;0.0;0.0;0.0
2000;4;2000-4;BA;PETRÓLEO;TERRA;221046;1.0;0.0;0.0;0.0
2000;5;2000-5;BA;PETRÓLEO;TERRA;227765;1.0;0.0;0.0;0.0
2000;6;2000-6;BA;PETRÓLEO;TERRA;219027;1.0;0.0;0.0;0.0
2000;7;2000-7;BA;PETRÓLEO;TERRA;226284;1.0;0.0;0.0;0.0
2000;8;2000-8;BA;PETRÓLEO;TERRA;219666;1.0;0.0;0.0;0.0
2000;9;2000-9;BA;PETRÓLEO;TERRA;217652;1.0;0.0;0.0;0.0
2000;10;2000-10;BA;PETRÓLEO;TERRA;229027;1.0;0.0;0.0;0.0
2000;11;2000-11;BA;PETRÓLEO;TERRA;225368;1.0;0.0;0.0;0.0
2000;12;2000-12;BA;PETRÓLEO;TERRA;228764;1.0;0.0;0.0;0.0
2000;1;2000-1;ES;PETRÓLEO;TERRA;48465;0.0;0.0;1.0;0.0
2000;2;2000-2;ES;PETRÓLEO;TERRA;43792;0.0;0.0;1.0;0.0
2000;3;2000-3;ES;PETRÓLEO;TERRA;45435;0.0;0.0;1.0;0.0
2000;4;2000-4;ES;PETRÓLEO;TERRA;46383;0.0;0.0;1.0;0.0
2000;5;2000-5;ES;PETRÓLEO;TERRA;52024;0.0;0.0;1.0;0.0
2000;6;2000-6;ES;PETRÓLEO;TERRA;54935;0.0;0.0;1.0;0.0
2000;7;2000-7;ES;PETRÓLEO;TERRA;61874;0.0;0.0;1.0;0.0
2000;8;2000-8;ES;PETRÓLEO;TERRA;65986;0.0;0.0;1.0;0.0
2000;9;2000-9;ES;PETRÓLEO;TERRA;68150;0.0;0.0;1.0;0.0
2000;10;2000-10;ES;PETRÓLEO;TERRA;77595;0.0;0.0;1.0;0.0
2000;11;2000-11;ES;PETRÓLEO;TERRA;76705;0.0;0.0;1.0;0.0
2000;12;2000-12;ES;PETRÓLEO;TERRA;84940;0.0;0.0;1.0;0.0
2001;1;2001-1;RN;PETRÓLEO;MAR;62219;1.0;0.0;0.0;0.0
2001;2;2001-2;RN;PETRÓLEO;MAR;51348;1.0;0.0;0.0;0.0
2001;3;2001-3;RN;PETRÓLEO;MAR;48793;1.0;0.0;0.0;0.0
2001;4;2001-4;RN;PETRÓLEO;MAR;51826;1.0;0.0;0.0;0.0
2001;5;2001-5;RN;PETRÓLEO;MAR;51908;1.0;0.0;0.0;0.0
2001;6;2001-6;RN;PETRÓLEO;MAR;54901;1.0;0.0;0.0;0.0
2001;7;2001-7;RN;PETRÓLEO;MAR;49499;1.0;0.0;0.0;0.0
2001;8;2001-8;RN;PETRÓLEO;MAR;44626;1.0;0.0;0.0;0.0
2001;9;2001-9;RN;PETRÓLEO;MAR;44011;1.0;0.0;0.0;0.0
2001;10;2001-10;RN;PETRÓLEO;MAR;42978;1.0;0.0;0.0;0.0
2001;11;2001-11;RN;PETRÓLEO;MAR;46019;1.0;0.0;0.0;0.0
2001;12;2001-12;RN;PETRÓLEO;MAR;50872;1.0;0.0;0.0;0.0
2001;1;2001-1;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;2;2001-2;AL;PETRÓLEO;MAR;3640;1.0;0.0;0.0;0.0
2001;3;2001-3;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;4;2001-4;AL;PETRÓLEO;MAR;3900;1.0;0.0;0.0;0.0
2001;5;2001-5;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;6;2001-6;AL;PETRÓLEO;MAR;3900;1.0;0.0;0.0;0.0
2001;7;2001-7;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;8;2001-8;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;9;2001-9;AL;PETRÓLEO;MAR;3900;1.0;0.0;0.0;0.0
2001;10;2001-10;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;11;2001-11;AL;PETRÓLEO;MAR;3900;1.0;0.0;0.0;0.0
2001;12;2001-12;AL;PETRÓLEO;MAR;4030;1.0;0.0;0.0;0.0
2001;1;2001-1;CE;PETRÓLEO;MAR;59530;1.0;0.0;0.0;0.0
2001;2;2001-2;CE;PETRÓLEO;MAR;55364;1.0;0.0;0.0;0.0
2001;3;2001-3;CE;PETRÓLEO;MAR;66183;1.0;0.0;0.0;0.0
2001;4;2001-4;CE;PETRÓLEO;MAR;64308;1.0;0.0;0.0;0.0
2001;5;2001-5;CE;PETRÓLEO;MAR;65550;1.0;0.0;0.0;0.0
2001;6;2001-6;CE;PETRÓLEO;MAR;64893;1.0;0.0;0.0;0.0
2001;7;2001-7;CE;PETRÓLEO;MAR;66783;1.0;0.0;0.0;0.0
2001;8;2001-8;CE;PETRÓLEO;MAR;61870;1.0;0.0;0.0;0.0
2001;9;2001-9;CE;PETRÓLEO;MAR;60660;1.0;0.0;0.0;0.0
2001;10;2001-10;CE;PETRÓLEO;MAR;64274;1.0;0.0;0.0;0.0
2001;11;2001-11;CE;PETRÓLEO;MAR;58475;1.0;0.0;0.0;0.0
2001;12;2001-12;CE;PETRÓLEO;MAR;60153;1.0;0.0;0.0;0.0
2001;1;2001-1;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;2;2001-2;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;3;2001-3;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;4;2001-4;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;5;2001-5;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;6;2001-6;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;7;2001-7;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;8;2001-8;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;9;2001-9;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;10;2001-10;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;11;2001-11;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;12;2001-12;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2001;1;2001-1;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;2;2001-2;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;3;2001-3;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;4;2001-4;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;5;2001-5;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;6;2001-6;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;7;2001-7;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;8;2001-8;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;9;2001-9;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;10;2001-10;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;11;2001-11;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;12;2001-12;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;1;2001-1;SE;PETRÓLEO;MAR;51501.66;1.0;0.0;0.0;0.0
2001;2;2001-2;SE;PETRÓLEO;MAR;46515;1.0;0.0;0.0;0.0
2001;3;2001-3;SE;PETRÓLEO;MAR;50699;1.0;0.0;0.0;0.0
2001;4;2001-4;SE;PETRÓLEO;MAR;48221;1.0;0.0;0.0;0.0
2001;5;2001-5;SE;PETRÓLEO;MAR;49062;1.0;0.0;0.0;0.0
2001;6;2001-6;SE;PETRÓLEO;MAR;51124;1.0;0.0;0.0;0.0
2001;7;2001-7;SE;PETRÓLEO;MAR;55798;1.0;0.0;0.0;0.0
2001;8;2001-8;SE;PETRÓLEO;MAR;53855;1.0;0.0;0.0;0.0
2001;9;2001-9;SE;PETRÓLEO;MAR;51132;1.0;0.0;0.0;0.0
2001;10;2001-10;SE;PETRÓLEO;MAR;52801;1.0;0.0;0.0;0.0
2001;11;2001-11;SE;PETRÓLEO;MAR;50067.49;1.0;0.0;0.0;0.0
2001;12;2001-12;SE;PETRÓLEO;MAR;52887;1.0;0.0;0.0;0.0
2001;1;2001-1;SP;PETRÓLEO;MAR;7766;0.0;0.0;1.0;0.0
2001;2;2001-2;SP;PETRÓLEO;MAR;7547;0.0;0.0;1.0;0.0
2001;3;2001-3;SP;PETRÓLEO;MAR;7753;0.0;0.0;1.0;0.0
2001;4;2001-4;SP;PETRÓLEO;MAR;6149;0.0;0.0;1.0;0.0
2001;5;2001-5;SP;PETRÓLEO;MAR;6072;0.0;0.0;1.0;0.0
2001;6;2001-6;SP;PETRÓLEO;MAR;7023;0.0;0.0;1.0;0.0
2001;7;2001-7;SP;PETRÓLEO;MAR;7730;0.0;0.0;1.0;0.0
2001;8;2001-8;SP;PETRÓLEO;MAR;9149;0.0;0.0;1.0;0.0
2001;9;2001-9;SP;PETRÓLEO;MAR;6792;0.0;0.0;1.0;0.0
2001;10;2001-10;SP;PETRÓLEO;MAR;9442;0.0;0.0;1.0;0.0
2001;11;2001-11;SP;PETRÓLEO;MAR;6282;0.0;0.0;1.0;0.0
2001;12;2001-12;SP;PETRÓLEO;MAR;7129;0.0;0.0;1.0;0.0
2001;1;2001-1;PR;PETRÓLEO;MAR;9597;0.0;0.0;0.0;1.0
2001;2;2001-2;PR;PETRÓLEO;MAR;7977;0.0;0.0;0.0;1.0
2001;3;2001-3;PR;PETRÓLEO;MAR;12332;0.0;0.0;0.0;1.0
2001;4;2001-4;PR;PETRÓLEO;MAR;14841;0.0;0.0;0.0;1.0
2001;5;2001-5;PR;PETRÓLEO;MAR;20896;0.0;0.0;0.0;1.0
2001;6;2001-6;PR;PETRÓLEO;MAR;13378;0.0;0.0;0.0;1.0
2001;7;2001-7;PR;PETRÓLEO;MAR;15505;0.0;0.0;0.0;1.0
2001;8;2001-8;PR;PETRÓLEO;MAR;14072;0.0;0.0;0.0;1.0
2001;9;2001-9;PR;PETRÓLEO;MAR;13007;0.0;0.0;0.0;1.0
2001;10;2001-10;PR;PETRÓLEO;MAR;12360;0.0;0.0;0.0;1.0
2001;11;2001-11;PR;PETRÓLEO;MAR;10776;0.0;0.0;0.0;1.0
2001;12;2001-12;PR;PETRÓLEO;MAR;10092;0.0;0.0;0.0;1.0
2001;1;2001-1;RJ;PETRÓLEO;MAR;5260179;0.0;0.0;1.0;0.0
2001;2;2001-2;RJ;PETRÓLEO;MAR;4863081;0.0;0.0;1.0;0.0
2001;3;2001-3;RJ;PETRÓLEO;MAR;5012706;0.0;0.0;1.0;0.0
2001;4;2001-4;RJ;PETRÓLEO;MAR;4865861;0.0;0.0;1.0;0.0
2001;5;2001-5;RJ;PETRÓLEO;MAR;4682294;0.0;0.0;1.0;0.0
2001;6;2001-6;RJ;PETRÓLEO;MAR;4968410;0.0;0.0;1.0;0.0
2001;7;2001-7;RJ;PETRÓLEO;MAR;5196716;0.0;0.0;1.0;0.0
2001;8;2001-8;RJ;PETRÓLEO;MAR;5105183;0.0;0.0;1.0;0.0
2001;9;2001-9;RJ;PETRÓLEO;MAR;5000529;0.0;0.0;1.0;0.0
2001;10;2001-10;RJ;PETRÓLEO;MAR;4552040;0.0;0.0;1.0;0.0
2001;11;2001-11;RJ;PETRÓLEO;MAR;5195446;0.0;0.0;1.0;0.0
2001;12;2001-12;RJ;PETRÓLEO;MAR;5786753;0.0;0.0;1.0;0.0
2001;1;2001-1;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;2;2001-2;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;3;2001-3;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;4;2001-4;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;5;2001-5;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;6;2001-6;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;7;2001-7;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;8;2001-8;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;9;2001-9;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;10;2001-10;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;11;2001-11;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;12;2001-12;BA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2001;1;2001-1;ES;PETRÓLEO;MAR;823;0.0;0.0;1.0;0.0
2001;2;2001-2;ES;PETRÓLEO;MAR;784;0.0;0.0;1.0;0.0
2001;3;2001-3;ES;PETRÓLEO;MAR;775;0.0;0.0;1.0;0.0
2001;4;2001-4;ES;PETRÓLEO;MAR;833;0.0;0.0;1.0;0.0
2001;5;2001-5;ES;PETRÓLEO;MAR;759;0.0;0.0;1.0;0.0
2001;6;2001-6;ES;PETRÓLEO;MAR;798;0.0;0.0;1.0;0.0
2001;7;2001-7;ES;PETRÓLEO;MAR;733;0.0;0.0;1.0;0.0
2001;8;2001-8;ES;PETRÓLEO;MAR;863;0.0;0.0;1.0;0.0
2001;9;2001-9;ES;PETRÓLEO;MAR;764;0.0;0.0;1.0;0.0
2001;10;2001-10;ES;PETRÓLEO;MAR;854;0.0;0.0;1.0;0.0
2001;11;2001-11;ES;PETRÓLEO;MAR;578;0.0;0.0;1.0;0.0
2001;12;2001-12;ES;PETRÓLEO;MAR;1347;0.0;0.0;1.0;0.0
2001;1;2001-1;RN;PETRÓLEO;TERRA;363675;1.0;0.0;0.0;0.0
2001;2;2001-2;RN;PETRÓLEO;TERRA;300925;1.0;0.0;0.0;0.0
2001;3;2001-3;RN;PETRÓLEO;TERRA;310695;1.0;0.0;0.0;0.0
2001;4;2001-4;RN;PETRÓLEO;TERRA;334652;1.0;0.0;0.0;0.0
2001;5;2001-5;RN;PETRÓLEO;TERRA;342877;1.0;0.0;0.0;0.0
2001;6;2001-6;RN;PETRÓLEO;TERRA;327815;1.0;0.0;0.0;0.0
2001;7;2001-7;RN;PETRÓLEO;TERRA;357482;1.0;0.0;0.0;0.0
2001;8;2001-8;RN;PETRÓLEO;TERRA;358416;1.0;0.0;0.0;0.0
2001;9;2001-9;RN;PETRÓLEO;TERRA;354559;1.0;0.0;0.0;0.0
2001;10;2001-10;RN;PETRÓLEO;TERRA;351069;1.0;0.0;0.0;0.0
2001;11;2001-11;RN;PETRÓLEO;TERRA;349720;1.0;0.0;0.0;0.0
2001;12;2001-12;RN;PETRÓLEO;TERRA;352671;1.0;0.0;0.0;0.0
2001;1;2001-1;AL;PETRÓLEO;TERRA;27979;1.0;0.0;0.0;0.0
2001;2;2001-2;AL;PETRÓLEO;TERRA;25132;1.0;0.0;0.0;0.0
2001;3;2001-3;AL;PETRÓLEO;TERRA;26930;1.0;0.0;0.0;0.0
2001;4;2001-4;AL;PETRÓLEO;TERRA;26585;1.0;0.0;0.0;0.0
2001;5;2001-5;AL;PETRÓLEO;TERRA;28298;1.0;0.0;0.0;0.0
2001;6;2001-6;AL;PETRÓLEO;TERRA;28019;1.0;0.0;0.0;0.0
2001;7;2001-7;AL;PETRÓLEO;TERRA;28955;1.0;0.0;0.0;0.0
2001;8;2001-8;AL;PETRÓLEO;TERRA;27900;1.0;0.0;0.0;0.0
2001;9;2001-9;AL;PETRÓLEO;TERRA;28368;1.0;0.0;0.0;0.0
2001;10;2001-10;AL;PETRÓLEO;TERRA;29241;1.0;0.0;0.0;0.0
2001;11;2001-11;AL;PETRÓLEO;TERRA;28362.21;1.0;0.0;0.0;0.0
2001;12;2001-12;AL;PETRÓLEO;TERRA;29416.81;1.0;0.0;0.0;0.0
2001;1;2001-1;CE;PETRÓLEO;TERRA;11242;1.0;0.0;0.0;0.0
2001;2;2001-2;CE;PETRÓLEO;TERRA;10878;1.0;0.0;0.0;0.0
2001;3;2001-3;CE;PETRÓLEO;TERRA;12884;1.0;0.0;0.0;0.0
2001;4;2001-4;CE;PETRÓLEO;TERRA;10362;1.0;0.0;0.0;0.0
2001;5;2001-5;CE;PETRÓLEO;TERRA;11215;1.0;0.0;0.0;0.0
2001;6;2001-6;CE;PETRÓLEO;TERRA;10678;1.0;0.0;0.0;0.0
2001;7;2001-7;CE;PETRÓLEO;TERRA;12251;1.0;0.0;0.0;0.0
2001;8;2001-8;CE;PETRÓLEO;TERRA;13492;1.0;0.0;0.0;0.0
2001;9;2001-9;CE;PETRÓLEO;TERRA;11177;1.0;0.0;0.0;0.0
2001;10;2001-10;CE;PETRÓLEO;TERRA;13278;1.0;0.0;0.0;0.0
2001;11;2001-11;CE;PETRÓLEO;TERRA;13402;1.0;0.0;0.0;0.0
2001;12;2001-12;CE;PETRÓLEO;TERRA;11143;1.0;0.0;0.0;0.0
2001;1;2001-1;AM;PETRÓLEO;TERRA;201747;0.0;1.0;0.0;0.0
2001;2;2001-2;AM;PETRÓLEO;TERRA;198511;0.0;1.0;0.0;0.0
2001;3;2001-3;AM;PETRÓLEO;TERRA;217071;0.0;1.0;0.0;0.0
2001;4;2001-4;AM;PETRÓLEO;TERRA;202306;0.0;1.0;0.0;0.0
2001;5;2001-5;AM;PETRÓLEO;TERRA;215497;0.0;1.0;0.0;0.0
2001;6;2001-6;AM;PETRÓLEO;TERRA;208048;0.0;1.0;0.0;0.0
2001;7;2001-7;AM;PETRÓLEO;TERRA;191463;0.0;1.0;0.0;0.0
2001;8;2001-8;AM;PETRÓLEO;TERRA;197037;0.0;1.0;0.0;0.0
2001;9;2001-9;AM;PETRÓLEO;TERRA;210400;0.0;1.0;0.0;0.0
2001;10;2001-10;AM;PETRÓLEO;TERRA;223529;0.0;1.0;0.0;0.0
2001;11;2001-11;AM;PETRÓLEO;TERRA;215568;0.0;1.0;0.0;0.0
2001;12;2001-12;AM;PETRÓLEO;TERRA;221724;0.0;1.0;0.0;0.0
2001;1;2001-1;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;2;2001-2;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;3;2001-3;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;4;2001-4;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;5;2001-5;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;6;2001-6;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;7;2001-7;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;8;2001-8;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;9;2001-9;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2001;10;2001-10;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
